name,lat,lon
Pet Lovers Centre @ White Sands  (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
POPULAR Bookstore @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Customer Service Counter @ White Sands Mall (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Bedok Reservoir Station (DT30),1.3366078298099369,103.93223462362495
Minmed Clinic @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Yew Tee MRT Station (NS5),1.3975350693437432,103.74740515007956
NTUC FairPrice,1.3969699225972096,103.7464431980798
NTUC FairPrice Finest,1.3975350693437432,103.74740515007956
Nam Hong Welfare Service Society,1.4332126394445754,103.82861749851405
St Luke's Eldercare Active Ageing Centre (AAC) (Care) @ Chong Pang,1.435135802107204,103.82887324108081
Wellness Kampung @ 115 (Chong Pang),1.4345648445621204,103.82797367845711
THK Active Ageing Centre @ Chong Pang,1.433162606188371,103.83168478803744
Upper Thomson MRT Station (TE8),1.3544164337262914,103.83289846847663
City Hall MRT Station (EW13),1.2929367221606598,103.85258558055384
Bugis MRT Station (DT14),1.299313503089038,103.85712595893952
Rochor MRT Station (DT13),1.303852185476065,103.85276942932991
MWS Active Ageing Centre (AAC) - Golden Lily,1.3680941113023368,103.96017261032893
Tampines North Interchange (TNI),1.3682888312912094,103.93958264127117
Gul Circle MRT Station (EW30),1.319470901022449,103.66053046133352
Tuas Link MRT Station (EW33),1.3408824243095654,103.6369914252349
one-north MRT Station (CC23),1.299759874973395,103.7874575051358
Buona Vista MRT Station (EW21),1.307223708219631,103.79025351448415
Buona Vista MRT Station (CC22),1.306634504488732,103.79070940509648
NTUC FairPrice,1.2733875152929746,103.808980553653
NTUC FairPrice,1.293512877063931,103.78468558098551
St Luke's ElderCare (Jurong East Centre),1.3491231772963341,103.72898614539785
NTUC FairPrice,1.4325211482778781,103.77407464121286
Sushi Express @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Bata @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Customer Service Counter @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Eu Yan Sang @ White Sands Mall (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Woodleigh MRT Station (NE11),1.339196264916637,103.87075438329498
4FINGERS Crispy Chicken @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Sushi Express @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Starbucks @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
